year,hires,terminations,net_change,net_change_precent
2019,4,1,3,75.00
2019,5,0,5,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,7,1,6,85.71
2019,4,1,3,75.00
2019,1,0,1,100.00
2019,1,1,0,0.00
2019,1,0,1,100.00
2019,2,1,1,50.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,1,0,0.00
2019,3,1,2,66.67
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,4,1,3,75.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,2,0,0.00
2019,4,1,3,75.00
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,5,0,5,100.00
2019,1,0,1,100.00
2019,5,0,5,100.00
2019,3,1,2,66.67
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,5,1,4,80.00
2019,2,0,2,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,3,1,2,66.67
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,5,1,4,80.00
2019,7,1,6,85.71
2019,2,0,2,100.00
2019,5,0,5,100.00
2019,4,1,3,75.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,1,0,1,100.00
2019,5,1,4,80.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,2,1,1,50.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,8,0,8,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,5,0,5,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,2,1,1,50.00
2019,2,1,1,50.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,1,1,50.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,5,0,5,100.00
2019,1,1,0,0.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,3,1,2,66.67
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,4,1,3,75.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,1,1,50.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,2,2,0,0.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2019,1,0,1,100.00
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,4,1,3,75.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,1,1,0,0.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,3,1,2,66.67
2020,3,1,2,66.67
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,1,1,0,0.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,4,1,3,75.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,7,0,7,100.00
2020,2,0,2,100.00
2020,8,1,7,87.50
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,7,0,7,100.00
2020,2,0,2,100.00
2020,6,0,6,100.00
2020,4,0,4,100.00
2020,1,0,1,100.00
2020,4,1,3,75.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,8,0,8,100.00
2020,5,0,5,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,6,0,6,100.00
2020,7,2,5,71.43
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,5,1,4,80.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,2,0,2,100.00
2020,2,1,1,50.00
2020,2,0,2,100.00
2020,2,1,1,50.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,7,0,7,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,5,0,5,100.00
2020,5,1,4,80.00
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,6,0,6,100.00
2020,2,1,1,50.00
2020,4,1,3,75.00
2020,4,0,4,100.00
2020,1,0,1,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,5,1,4,80.00
2020,3,0,3,100.00
2020,6,0,6,100.00
2020,2,0,2,100.00
2020,1,1,0,0.00
2020,5,0,5,100.00
2020,3,1,2,66.67
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,7,2,5,71.43
2020,6,1,5,83.33
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,4,2,2,50.00
2020,1,0,1,100.00
2020,7,0,7,100.00
2020,2,0,2,100.00
2020,2,1,1,50.00
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,6,0,6,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,6,0,6,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,7,0,7,100.00
2020,2,0,2,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,6,1,5,83.33
2020,5,0,5,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,1,0,1,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,2,1,1,50.00
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,3,1,2,66.67
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,2,1,1,50.00
2020,2,0,2,100.00
2020,4,1,3,75.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,6,0,6,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,6,1,5,83.33
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,5,0,5,100.00
2020,6,0,6,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,3,1,2,66.67
2020,1,1,0,0.00
2020,4,0,4,100.00
2020,6,0,6,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,4,0,4,100.00
2020,3,1,2,66.67
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,5,0,5,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,6,0,6,100.00
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,1,1,0,0.00
2020,5,0,5,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,3,1,2,66.67
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,4,0,4,100.00
2020,6,1,5,83.33
2020,2,0,2,100.00
2020,1,1,0,0.00
2020,4,0,4,100.00
2020,2,0,2,100.00
2020,4,1,3,75.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,4,1,3,75.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,5,0,5,100.00
2020,3,1,2,66.67
2020,4,1,3,75.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,1,0,1,100.00
2020,1,0,1,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
2020,2,0,2,100.00
2020,3,0,3,100.00
2020,4,0,4,100.00
2020,3,0,3,100.00
2020,3,0,3,100.00
2020,2,0,2,100.00
